Subject Class,Chemical Group,ISRP Name,Newly Added,ISRP CompoundID,EPA Congener Number,Molecular Formula,MeO Pattern,Chlorine Pattern,Hydroxyl Pattern,Sulfate Pattern,MolFilePath,SDFilePath,CAS Registry Number SubjectScheme,CAS Registry Number SubjectSchemeURI,CAS Registry Number,CAS Registry Number TermURI,DSSTox Substance ID SubjectScheme,DSSTox Substance ID,DSSTox SubstanceID TermURI,InChIKey SubjectScheme,InChIKey SchemeURI,InChI Key,InChIKey TermURI,IUPAC SubjectScheme,IUPAC Name SchemeURI,IUPAC Name,PubChem CID SubjectScheme,PubChem CID SubjectSchemeURI,PubChem CID,PubChem CID TermURI,Canonical SMILES SubjectScheme,Canonical SMILES SchemeURI,Canonical SMILES
ChemicalSubstances,Polychlorinated biphenyls,PCB 208,No,,208,C12HCl9,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,52663-77-1,https://commonchemistry.cas.org/detail?cas_rn=52663-77-1,DSSTox Substance ID,DTXSID6074170,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID6074170,InChIKey,https://registry.identifiers.org/registry/inchikey,XIFFTDRFWYFAPO-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/XIFFTDRFWYFAPO-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',3,3',4,5,5',6,6'-Nonachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,40484.0,https://pubchem.ncbi.nlm.nih.gov/compound/40484,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1=C(C(=C(C(=C1Cl)Cl)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl)Cl)Cl
ChemicalSubstances,Polychlorinated biphenyls,PCB 209,No,,209,C12Cl10,,,,,,,CAS Registry Number,https://www.cas.org/cas-data/cas-registry,2051-24-3,https://commonchemistry.cas.org/detail?cas_rn=2051-24-3,DSSTox Substance ID,DTXSID4047541,https://comptox.epa.gov/dashboard/chemical/detailsDTXSID4047541,InChIKey,https://registry.identifiers.org/registry/inchikey,ONXPZLFXDMAPRO-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/ONXPZLFXDMAPRO-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,2',3,3',4,4',5,5',6,6'-Decachloro-1,1'-biphenyl",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,16318.0,https://pubchem.ncbi.nlm.nih.gov/compound/16318,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)C2=C(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl
ChemicalSubstances,Hydroxylated polychlorinated biphenyls,4'-OH-PCB95,No,,95,C12H5Cl5O,,,,,,,,,,,,,,InChIKey,https://registry.identifiers.org/registry/inchikey,GDQBQONNQUYVKG-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/GDQBQONNQUYVKG-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,5-dichloro-4-(2,3,6-trichlorophenyl)phenol",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,129853646.0,https://pubchem.ncbi.nlm.nih.gov/compound/129853646,,,
ChemicalSubstances,Hydroxylated polychlorinated biphenyls,4-OH-PCB95,No,,95,C12H5Cl5O,,,,,,,,,,,,,,InChIKey,https://registry.identifiers.org/registry/inchikey,VLOXUAHEXUHYTO-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/VLOXUAHEXUHYTO-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,3,5-trichloro-4-(2,5-dichlorophenyl)phenol",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,102344102.0,https://pubchem.ncbi.nlm.nih.gov/compound/102344102,,,
ChemicalSubstances,Hydroxylated polychlorinated biphenyls,5-OH-PCB95,No,,95,C12H5Cl5O,,,,,,,,,,,,,,InChIKey,https://registry.identifiers.org/registry/inchikey,NGZZCCQHHGJRSN-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/NGZZCCQHHGJRSN-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,4,5-trichloro-3-(2,5-dichlorophenyl)phenol",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,102344104.0,https://pubchem.ncbi.nlm.nih.gov/compound/102344104,,,
ChemicalSubstances,Hydroxylated polychlorinated biphenyls,3-OH-PCB103,No,,103,C12H5Cl5O,,,,,,,,,,,,,,InChIKey,https://registry.identifiers.org/registry/inchikey,OTDVHFVBSACSKB-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/OTDVHFVBSACSKB-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"2,4,6-trichloro-3-(2,5-dichlorophenyl)phenol",,,,,,,
ChemicalSubstances,Hydroxylated polychlorinated biphenyls,4'-OH-PCB159,No,,159,C13H6Cl6O,,,,,,,,,,,,,,InChIKey,https://registry.identifiers.org/registry/inchikey,FGXPVCUIOFCODF-UHFFFAOYSA-N,http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey/FGXPVCUIOFCODF-UHFFFAOYSA-N,IUPAC Name,https://iupac.org/what-we-do/nomenclature/,"1,2,3,4-tetrachloro-5-(3,5-dichloro-4-methoxyphenyl)benzene",PubChem CID,https://pubchem.ncbi.nlm.nih.gov/,101924076.0,https://pubchem.ncbi.nlm.nih.gov/compound/101924076,,,
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"4,5-diMeO-PCB 1",No,MeOPCB005,1,,"4,5",2,,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(OC)=C(OC)C=C1C2=CC=CC=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4-MeO-PCB 1,No,MeOPCB056,1,,4,2,,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(OC)=CC=C1C2=CC=CC=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,2'-MeO-PCB 2,No,MeOPCB054,2,,2',3,,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC=CC(C2=CC=CC=C2OC)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,2-MeO-PCB 2,No,MeOPCB053,2,,2,3,,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC=CC(C2=CC=CC=C2)=C1OC
ChemicalSubstances,Methoxylated polychlorinated biphenyls,3'-MeO-PCB 2,No,MeOPCB058,2,,3',3,,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC=CC(C2=CC=CC(OC)=C2)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4'-MeO-PCB 2,No,MeOPCB061,2,,4',3,,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC=CC(C2=CC=C(OC)C=C2)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4-MeO-PCB 2,No,MeOPCB060,2,,4,3,,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(OC)C=CC(C2=CC=CC=C2)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,5-MeO-PCB 2,No,MeOPCB057,2,,5,3,,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(OC)=CC(C2=CC=CC=C2)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,6-MeO-PCB 2,No,MeOPCB055,2,,6,3,,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC=C(OC)C(C2=CC=CC=C2)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"2',3'-diMeO-PCB 3",No,MeOPCB006,3,,"2',3'",4,,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC(C=C1)=CC=C1C2=C(OC)C(OC)=CC=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,2'-MeO-PCB 3,No,MeOPCB002,3,,2',4,,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC(C=C1)=CC=C1C2=C(OC)C=CC=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,2-MeO-PCB 3,No,MeOPCB001,3,,2,4,,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC(C=C1OC)=CC=C1C2=CC=CC=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"3',4'-diMeO-PCB 3",No,MeOPCB016,3,,"3',4'",4,,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC(C=C1)=CC=C1C2=CC=C(OC)C(OC)=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,3-MeO-PCB 3,No,MeOPCB003,3,,3,4,,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC(C(OC)=C1)=CC=C1C2=CC=CC=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4'-MeO-PCB 3,No,MeOPCB062,3,,4',4,,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC=C(C2=CC=C(C=C2)OC)C=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"4,5-diMeO-PCB 4",No,MeOPCB012,4,,"4,5","2,2'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(OC)=C(OC)C=C1C2=C(Cl)C=CC=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"2',3'-diMeO-PCB 5",No,MeOPCB008,5,,"2',3'","2,3",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(Cl)C(C2=C(OC)C(OC)=CC=C2)=CC=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"2',5'-diMeO-PCB 5",No,MeOPCB015,5,,"2',5'","2,3",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(Cl)C=CC=C1C2=C(OC)C=CC(OC)=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,2'-MeO-PCB 5,No,MeOPCB059,5,,2',"2,3",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(C=CC=C1C2=C(C=CC=C2)OC)Cl
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"3',4'-diMeO-PCB 5",No,MeOPCB028,5,,"3',4'","2,3",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(Cl)C=CC=C1C2=CC=C(OC)C(OC)=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4'-MeO-PCB 5,No,MeOPCB009,5,,4',"2,3",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(Cl)C(C2=CC=C(OC)C=C2)=CC=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"2',5'-diMeO-PCB 8",No,MeOPCB011,8,,2'5',"2,4'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC=CC=C1C2=C(OC)C=C(Cl)C(OC)=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"4,5-diMeO-PCB 8",No,MeOPCB029,8,,"4,5","2,4'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(OC)=C(OC)C=C1C2=CC=C(Cl)C=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"2',3'-diMeO-PCB 9",No,MeOPCB022,9,,"2',3'","2,5",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(C2=C(OC)C(OC)=CC=C2)=C(Cl)C=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,3'-MeO-PCB 9,No,MeOPCB064,9,,3',"2,5",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(C2=CC(OC)=CC=C2)=C(Cl)C=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4'-MeO-PCB 9,No,MeOPCB067,9,,4',"2,5",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(C2=CC=C(OC)C=C2)=C(Cl)C=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"2,5-diMeO-PCB 11",No,MeOPCB018,11,,"2,5","3,3'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(OC)=CC(C2=CC=CC(Cl)=C2)=C1OC
ChemicalSubstances,Methoxylated polychlorinated biphenyls,2-MeO-PCB 11,No,MeOPCB004,11,,2,"3,3'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(OC)C(C2=CC(Cl)=CC=C2)=CC=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"4,5-diMeO-PCB 11",No,MeOPCB034,11,,"4,5","2,4'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(OC)C(OC)=CC(C2=CC=CC(Cl)=C2)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4-MeO-PCB 11,No,MeOPCB019,11,,4,"3,3'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(OC)C=CC(C2=CC=CC(Cl)=C2)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"5,6-diMeO-PCB 11",No,MeOPCB017,11,,"5,6","3,3'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(OC)=C(OC)C(C2=CC=CC(Cl)=C2)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,5-MeO-PCB 11,No,MeOPCB013,11,,5,"3,3'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(OC)=CC(C2=CC=CC(Cl)=C2)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,6-MeO-PCB 11,No,MeOPCB007,11,,6,"3,3'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC=C(OC)C(C2=CC=CC(Cl)=C2)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"2',3'-diMeO-PCB 12",No,MeOPCB021,12,,"2',3'","3,4",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC(C(Cl)=C1)=CC=C1C2=C(OC)C(OC)=CC=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,2'-MeO-PCB 12,No,MeOPCB065,12,,2',"3,4",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC(C(Cl)=C1)=CC=C1C2=C(OC)C=CC=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"3',4'-diMeO-PCB 12",No,MeOPCB041,12,,"3',4'","3,4",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC=C(C2=CC(OC)=C(OC)C=C2)C=C1Cl
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4'-MeO-PCB 12,No,MeOPCB023,12,,4',"3,4",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(C2=CC=C(OC)C=C2)=CC=C1Cl
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"2',5'-MeO-PCB 14",No,MeOPCB025,14,,"2,5'","3,5",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(C2=CC(OC)=CC=C2OC)=CC(Cl)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"3',4'-diMeO-PCB 14",No,MeOPCB037,14,,"3',4'","3,5",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(C2=CC(OC)=C(OC)C=C2)=CC(Cl)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4-MeO-PCB 14,No,MeOPCB066,14,,4,"3,5",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(C2=CC=CC=C2)=CC(Cl)=C1OC
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"2,5-diMeO-PCB 15",No,MeOPCB030,15,,"2,5","4,4'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC(C=C1)=CC=C1C2=CC(OC)=C(Cl)C=C2OC
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4'-MeO-PCB 18,No,MeOPCB070,18,,4',"2,2',5",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(C2=CC=C(OC)C=C2Cl)C=C(Cl)C=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4'-MeO-PCB 25,No,MeOPCB033,25,,4',"2,3'4",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(Cl)=C(C2=CC=C(OC)C(Cl)=C2)C=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4'-MeO-PCB 26,No,MeOPCB075,26,,4',"2,3',5",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(C=C(C=C1)Cl)C2=CC=C(OC)C(Cl)=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,6'-MeO-PCB 26,No,MeOPCB069,26,,6',"2,3',5",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(C2=C(OC)C=CC(Cl)=C2)C=C(Cl)C=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,2'-MeO-PCB 28,No,MeOPCB010,28,,2',"2,4,4'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(Cl)=CC=C1C2=C(OC)C=C(Cl)C=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,3'-MeO-PCB 28,No,MeOPCB026,28,,3',"2,4,4'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(Cl)=C(C2=CC=C(Cl)C(OC)=C2)C=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,3-MeO-PCB 28,No,MeOPCB020,28,,3,"2,4,4'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(OC)C(Cl)=C(C2=CC=C(Cl)C=C2)C=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,5-MeO-PCB 28,No,MeOPCB027,28,,5,"2,4,4'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(Cl)=C(C2=CC=C(Cl)C=C2)C=C1OC
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4'-MeO-PCB 29,No,MeOPCB031,29,,4',"2,4,5",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(Cl)C=C(C2=CC=C(OC)C=C2)C(Cl)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,2'-MeO-PCB 30,No,MeOPCB063,30,,2',"2,4,6",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(Cl)=CC(Cl)=C1C2=CC=CC=C2OC
ChemicalSubstances,Methoxylated polychlorinated biphenyls,3'-MeO-PCB 30,No,MeOPCB068,30,,3',"2,4,6",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(Cl)=CC(Cl)=C1C2=CC=CC(OC)=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4'-MeO-PCB 30,No,MeOPCB071,30,,4',"2,4,6",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(Cl)=CC(Cl)=C1C2=CC=C(OC)C=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"2',5'-diMeO-PCB 31",No,MeOPCB035,31,,"2',5'","2,4',5",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC(C(OC)=C1)=CC(OC)=C1C2=C(Cl)C=CC(Cl)=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4'-MeO-PCB 35,No,MeOPCB024,35,,4',"3,3',4",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=CC(C2=CC(Cl)=C(Cl)C=C2)=CC=C1OC
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4-MeO-PCB 36,No,MeOPCB032,36,,4,"3,3',5",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(OC)C(Cl)=CC(C2=CC=CC(Cl)=C2)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,3-MeO-PCB 50,No,MeOPCB014,50,,3,"2,2',4,6",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC(C(OC)=C1Cl)=CC(Cl)=C1C2=C(Cl)C=CC=C2
ChemicalSubstances,Methoxylated polychlorinated biphenyls,"4,4'-diMeO-PCB 52",No,MeOPCB051,52,,"4,4'","2,2',5,5'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(C2=CC(Cl)=C(OC)C=C2Cl)C=C(Cl)C(OC)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,3-MeO-PCB 54,No,MeOPCB072,54,,3,"2,2',6,6'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(C2=C(Cl)C=CC=C2Cl)C(Cl)=CC=C1OC
ChemicalSubstances,Methoxylated polychlorinated biphenyls,2'-MeO-PCB 61,No,MeOPCB078,61,,2',"2,3,4,5",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(C2=CC=CC=C2OC)C=C(Cl)C(Cl)=C1Cl
ChemicalSubstances,Methoxylated polychlorinated biphenyls,3'-MeO-PCB 61,No,MeOPCB084,61,,3',"2,3,4,5",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(C2=CC=CC(OC)=C2)C=C(Cl)C(Cl)=C1Cl
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4'-MeO-PCB 61,No,MeOPCB086,61,,4',"2,3,4,5",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(C2=CC=C(OC)C=C2)C=C(Cl)C(Cl)=C1Cl
ChemicalSubstances,Methoxylated polychlorinated biphenyls,2'-MeO-PCB 65,No,MeOPCB074,65,,2',"2,3,5,6",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(C2=CC=CC=C2OC)C(Cl)=C(Cl)C=C1Cl
ChemicalSubstances,Methoxylated polychlorinated biphenyls,3'-MeO-PCB 65,No,MeOPCB077,65,,3',"2,3,5,6",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(C2=CC=CC(OC)=C2)C(Cl)=C(Cl)C=C1Cl
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4'-MeO-PCB 65,No,MeOPCB082,65,,4',"2,3,5,6",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(C2=CC=C(OC)C=C2)C(Cl)=C(Cl)C=C1Cl
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4-MeO-PCB 65,No,MeOPCB076,65,,4,"2,3,5,6",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(C2=CC=CC=C2)C(Cl)=C(Cl)C(OC)=C1Cl
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4'-MeO-PCB 68,No,MeOPCB039,68,,4',"2,3',4,5'",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(C2=CC(Cl)=C(OC)C(Cl)=C2)C=CC(Cl)=C1
ChemicalSubstances,Methoxylated polychlorinated biphenyls,4'-MeO-PCB 69,No,MeOPCB081,69,,4',"2,3',4,6",,,,,,,,,,,,,,,,,,,,,,,Canonical SMILES,https://www.daylight.com/dayhtml/doc/theory/theory.smiles.html,ClC1=C(C2=CC=C(OC)C(Cl)=C2)C(Cl)=CC(Cl)=C1
